customer_id,total_revenue,calculated_aov,order_count,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,customer_aov,revenue_per_order,value_score,clv,clv_segment
18082040,5506.83,1835.61,3,Jonathan Bir,fzachariah@example.net,913146843010,"H.No. 32, Khalsa Street, Ludhiana 691751",Kochi,824038,2024-04-03,Regular,17,1098.59,1835.61,16520.489999999998,66081.95999999999,High Value
18113428,8327.119999999999,2081.78,4,Dominic Goda,tagarwal@example.net,918429538882,"H.No. 104
Morar Zila
Rajpur Sonarpur 068813",Rajkot,803574,2023-09-15,Regular,7,255.73,2081.78,33308.48,99925.44,Very High Value
18140588,7136.73,3568.365,2,Orinder Malhotra,samarth50@example.org,917539612924,"80/775
Varkey Path
Saharanpur-494356",Jalna,895444,2024-07-04,Regular,17,856.95,3568.365,14273.46,85640.76,Very High Value
18170800,2282.55,2282.55,1,Anamika Sur,rhayre@example.net,916867546589,"57
Chakraborty Path
Bidhannagar 065607",Mathura,501272,2024-07-02,Regular,12,1972.81,2282.55,2282.55,27390.600000000002,Low Value
18199057,3264.03,1632.015,2,Xalak Sahni,biswasfalak@example.net,915105032095,"64/26, Walla Ganj
Raebareli-909282",Ratlam,908599,2023-05-30,Inactive,9,1353.93,1632.015,6528.06,39168.36,Medium Value
18229949,102.44,102.44,1,William Bora,nlata@example.org,918795009128,"038
Varty Zila
Berhampore-791959",Danapur,397135,2023-04-15,Inactive,10,466.33,102.44,102.44,1229.28,Low Value
18256339,7505.38,2501.793333333333,3,Dalbir Dora,lsandal@example.net,915558640391,"90/329, Bhatt Circle, Thane 548250",Mumbai,963704,2023-11-04,New,5,1719.33,2501.793333333333,22516.14,90064.56,Very High Value
18259715,2615.27,653.8175,4,Finn Chacko,ggala@example.org,910239259761,"H.No. 080
Kari, Deoghar 884791",Pudukkottai,635726,2023-05-14,Regular,9,1731.11,653.8175,10461.08,31383.239999999998,Medium Value
18326028,833.93,833.93,1,Lekha Bakshi,chakradharganesh@example.com,910594752331,"H.No. 58
Talwar, Udupi-285349",Ratlam,685813,2024-04-10,Inactive,3,244.31,833.93,833.93,10007.16,Low Value
18394558,5704.59,2852.295,2,Dipta Sarraf,yashodalata@example.org,915052350631,"36, Subramanian Circle, Hyderabad 897585",Bareilly,155249,2023-12-30,Regular,2,1186.59,2852.295,11409.18,68455.08,High Value
18465047,13626.39,3406.5975,4,Patrick Chaudhry,amairadevan@example.org,911670972074,"H.No. 31, Gour Zila, Ahmedabad 457410",Ghaziabad,531091,2024-03-25,New,8,746.88,3406.5975,54505.56,163516.68,Very High Value
18567760,5805.48,1935.16,3,Ethan Natarajan,semnakul@example.net,917721352796,"H.No. 63
Viswanathan Circle, Medininagar 960193",Fatehpur,321200,2024-05-28,Regular,13,1933.7,1935.16,17416.44,69665.76000000001,High Value
18642306,6618.49,2206.1633333333334,3,Wazir Bahl,jsunder@example.com,913151999184,"16/718, Kanda Chowk, Meerut 856894",Tinsukia,877253,2023-12-21,Inactive,12,1802.63,2206.1633333333334,19855.47,79421.88,High Value
18791381,11040.96,2760.24,4,Avni Gera,haritagandhi@example.net,917897866204,"80/24
Singhal Path
Anantapur 636515",Jamalpur,585239,2024-03-02,Premium,1,1206.26,2760.24,44163.84,132491.52,Very High Value
18889370,6470.28,3235.14,2,Mason Atwal,ckashyap@example.org,916363015013,"H.No. 41
Bawa Ganj, Surendranagar Dudhrej-587195",Sri Ganganagar,255117,2023-06-14,Regular,18,598.79,3235.14,12940.56,77643.36,High Value
18935489,5707.28,1902.4266666666665,3,Krishna Dugal,seshadriekaja@example.net,911511845392,"30/94, Bora Road, Pune 320103",Tezpur,781987,2024-06-15,New,8,1957.21,1902.4266666666665,17121.84,68487.36,High Value
18940384,2549.18,2549.18,1,Anita Sehgal,leela14@example.net,918731423350,"34
More Nagar, Cuttack-272219",Sonipat,744492,2023-10-08,New,7,1068.47,2549.18,2549.18,30590.159999999996,Medium Value
18986315,1996.55,1996.55,1,Adweta Wason,shaamol@example.net,911179612027,"999
Banerjee Chowk
Katni 720932",Bidhannagar,277814,2023-04-05,Premium,19,854.26,1996.55,1996.55,23958.6,Low Value
19067680,6801.7,2267.233333333333,3,Rajata Mall,qarin71@example.org,912259959740,"640, Pant, Sultan Pur Majra-315200",North Dumdum,608152,2023-12-29,New,18,410.34,2267.233333333333,20405.1,81620.4,High Value
19080489,6787.47,3393.735,2,Reva Sha,zchad@example.com,916132888081,"70/24
Dhaliwal Zila, Faridabad 141190",Jalandhar,236035,2023-03-30,Regular,9,578.21,3393.735,13574.94,81449.64,High Value
19091057,5251.9800000000005,1750.66,3,Kalpit Kohli,chaudharyupma@example.com,912932336278,"96/84
Pai Path
Bulandshahr 159547",Kozhikode,471587,2024-03-15,Regular,9,1569.0,1750.66,15755.940000000002,63023.76000000001,High Value
19145354,1525.58,1525.58,1,Shivani Deo,bathyashodhara@example.net,915555551874,"21/09, Sawhney Zila
Guwahati-293546",Rohtak,763240,2023-05-31,Inactive,11,963.35,1525.58,1525.58,18306.96,Low Value
19179897,1721.08,1721.08,1,Tarak Nagi,dasoliver@example.net,917958910560,"H.No. 031
Subramaniam Street
Tezpur 787717",Orai,757209,2023-08-14,Premium,18,1491.58,1721.08,1721.08,20652.96,Low Value
19180962,12130.09,2426.018,5,Osha Varghese,pjohal@example.org,917683300885,"60/201
Shere
Bilaspur 758086",Kalyan-Dombivli,237601,2024-07-05,Inactive,19,622.08,2426.018,60650.45,145561.08000000002,Very High Value
19182548,5679.34,1893.1133333333332,3,Laban Kulkarni,balhaarsastry@example.net,915385999190,"19/71, Narang Zila, Bhiwani 422655",Bijapur,783411,2023-03-22,Regular,16,636.15,1893.1133333333332,17038.02,68152.08,High Value
19216141,5012.85,1253.2125,4,Teerth Manda,ksinghal@example.org,912044168429,"069
Patil Road, Tinsukia-750405",Giridih,829446,2023-05-14,Premium,9,1428.54,1253.2125,20051.4,60154.200000000004,High Value
19259955,8311.47,2077.8675,4,Rehaan Borde,dasslila@example.org,914778763749,"H.No. 95
Dutta Ganj, South Dumdum-476520",Nagpur,410844,2023-04-03,Inactive,15,213.69,2077.8675,33245.88,99737.63999999998,Very High Value
19275474,3714.62,1857.31,2,Girik Hora,azadchoudhary@example.org,918111503883,"78/37
Gera Zila, Alappuzha-096565",Lucknow,916112,2024-10-22,New,14,698.12,1857.31,7429.24,44575.44,Medium Value
19375332,5604.14,2802.07,2,Udarsh Rao,chaitanya86@example.org,919352033779,"643, Kohli Circle
Jorhat 826776",Jodhpur,278850,2024-07-01,Regular,20,1556.48,2802.07,11208.28,67249.68000000001,High Value
19393135,938.37,938.37,1,Nathaniel Gokhale,ekanta98@example.net,916112619053,"97/421, Kibe Path, Kozhikode 660167",Bidhannagar,317769,2023-06-11,Regular,19,327.58,938.37,938.37,11260.44,Low Value
19400174,3804.03,3804.03,1,Urvi Grover,bawamaanav@example.org,917769359511,"H.No. 70
Sem Ganj
Rajkot-074481",Saharanpur,467162,2024-05-22,New,2,907.16,3804.03,3804.03,45648.36,Medium Value
19425804,1730.79,865.395,2,Xavier Sahni,anamika10@example.org,917547849322,"42/11
Lad Nagar
Siwan 341914",Jodhpur,705258,2023-04-06,Inactive,10,1121.27,865.395,3461.58,20769.48,Low Value
19482392,6193.93,1548.4825,4,Yachana Nath,dnanda@example.net,916045529982,"93, Dalal
Sangli-Miraj & Kupwad-541844",Muzaffarnagar,670607,2023-06-22,Regular,10,1478.75,1548.4825,24775.72,74327.16,High Value
19523014,9464.96,3154.986666666667,3,Neha Shroff,vaishnaviravi@example.net,916853642519,"86/05
Dutt, Proddatur-587012",Ongole,419857,2024-02-24,New,14,679.5,3154.986666666667,28394.880000000005,113579.52000000002,Very High Value
19523856,2961.15,2961.15,1,Aryan Sood,shettykashish@example.net,919307904764,"89/64
Mall Road, Kochi-401679",Thoothukudi,468885,2023-11-02,Premium,6,1084.14,2961.15,2961.15,35533.8,Medium Value
19556566,8079.95,4039.975,2,Yashica Doctor,yachanachokshi@example.com,916466928840,"H.No. 861, Sami Street, Akola 863487",Tiruvottiyur,937178,2023-11-01,Premium,20,664.17,4039.975,16159.9,96959.4,Very High Value
19581959,4418.9,2209.45,2,Eesha Sahota,kannanlibni@example.org,912909234221,"728, Sarna, Katihar-382238",Ghaziabad,187788,2023-04-23,Premium,5,1517.34,2209.45,8837.8,53026.799999999996,Medium Value
19682060,7107.45,2369.15,3,Hamsini Swamy,vedhikasawhney@example.net,917542713658,"14/652
Ganesan Nagar, Patna-892135",Jehanabad,273810,2024-02-12,Inactive,4,850.2,2369.15,21322.35,85289.40000000001,Very High Value
19705695,556.76,556.76,1,Ayush Kala,sundarameta@example.net,916469197317,"H.No. 29
Rastogi Street
Dehradun 322885",Patiala,520564,2024-07-26,Premium,6,816.6,556.76,556.76,6681.12,Low Value
19741509,10700.07,2675.0175,4,Michael Vohra,choudhuryalka@example.org,911109947941,"88/20, Manne Path
Arrah 855340",Vellore,19974,2024-03-11,Regular,3,949.01,2675.0175,42800.28,128400.84,Very High Value
19771128,3041.96,3041.96,1,Urvashi Bhandari,maxlad@example.net,917898424469,"85/427
Ramesh Road
Alwar-246479",Vijayawada,962095,2023-11-26,Regular,4,1807.2,3041.96,3041.96,36503.520000000004,Medium Value
20122449,1435.13,1435.13,1,Amaira Ahuja,raagini26@example.net,913701177593,"H.No. 348, Kannan Chowk
Bahraich-832004",Cuttack,19668,2024-01-22,New,12,1298.4,1435.13,1435.13,17221.56,Low Value
20148223,7865.3,1310.8833333333334,6,Manbir Dua,schar@example.org,910841775043,"H.No. 573, Comar Road, Proddatur-125060",Kamarhati,675142,2023-05-26,Inactive,5,599.99,1310.8833333333334,47191.8,94383.6,Very High Value
20163931,8475.61,1412.6016666666667,6,Gautami Doshi,vedhika55@example.net,919016657272,"H.No. 01, Karnik Path
Sultan Pur Majra-506511",Kumbakonam,918590,2024-08-05,Regular,5,404.55,1412.6016666666667,50853.66,101707.32,Very High Value
20209237,2147.44,1073.72,2,Anthony Ratti,aryan46@example.com,919343589933,"44/934, Varma Marg
Thiruvananthapuram-851021",Shimoga,467793,2024-02-11,Regular,19,1121.1,1073.72,4294.88,25769.28,Low Value
20238921,5704.54,1426.135,4,Shivani Kumer,ubhargava@example.com,911937082654,"H.No. 43
Tailor Nagar
Tadipatri 360847",Thiruvananthapuram,602258,2023-09-29,Premium,8,1298.79,1426.135,22818.16,68454.48,High Value
20298398,12587.05,2517.41,5,Urvi Bali,yuvrajdayal@example.org,914923522636,"H.No. 412
Batra Zila, Bhilai 424489",Ahmednagar,278627,2023-12-22,New,1,1049.6,2517.41,62935.25,151044.59999999998,Very High Value
20310720,4264.79,2132.395,2,Samaksh Chaudhuri,cheriankrishna@example.net,918527790158,"80/68
Rai Chowk
Dehri-253784",Bhubaneswar,37268,2023-04-03,Regular,9,1677.91,2132.395,8529.58,51177.479999999996,Medium Value
20314691,3291.28,3291.28,1,Raksha Bhattacharyya,indrajitvarkey@example.net,913507616977,"H.No. 12
Contractor Nagar
Tenali 901526",Salem,349141,2024-07-17,Inactive,2,282.92,3291.28,3291.28,39495.36,Medium Value
20343501,3903.48,3903.48,1,Anthony Krishnamurthy,sahotamax@example.net,916911354078,"H.No. 940, Bose Zila
Aizawl 529946",Sasaram,655005,2023-04-12,Inactive,19,1070.47,3903.48,3903.48,46841.76,Medium Value
20360447,4588.23,4588.23,1,Timothy Dubey,naksh97@example.net,914050952910,"56/253
Deol, Hapur 797670",Akola,329409,2024-10-25,New,2,640.41,4588.23,4588.23,55058.759999999995,High Value
20469626,2161.37,2161.37,1,Tanish Ghose,barkhasawhney@example.net,914972485764,"01
Palla, Ahmedabad 612378",Guntakal,304902,2023-12-26,Regular,9,1250.28,2161.37,2161.37,25936.44,Low Value
20496835,4128.69,2064.345,2,Chandresh Panchal,qpanchal@example.com,910937177330,"727, Nanda Street
Karnal-038968",Alwar,476814,2023-12-01,New,17,1240.91,2064.345,8257.38,49544.28,Medium Value
20517871,4361.99,4361.99,1,Lavanya Natt,wbhakta@example.org,912431853664,"H.No. 74, Sagar Chowk, Ambala 375071",Imphal,796497,2023-07-06,Premium,4,418.15,4361.99,4361.99,52343.88,Medium Value
20625627,4101.88,2050.94,2,Hredhaan Prasad,ishanvi25@example.com,910233893926,"274, Chopra Circle
Jammu 166527",Amritsar,598993,2024-08-10,Premium,11,718.1,2050.94,8203.76,49222.56,Medium Value
20634789,3803.41,1267.8033333333333,3,Aarnav Som,watikasule@example.org,912866703248,"202
Prabhakar Nagar, Latur-410481",Chinsurah,885507,2024-07-02,New,12,1223.43,1267.8033333333333,11410.23,45640.92,Medium Value
20689141,4751.24,2375.62,2,Maya Yohannan,yatandhawan@example.net,915419437979,"60, Chaudry Circle, Surat 576801",Korba,687107,2024-05-25,Premium,19,995.55,2375.62,9502.48,57014.88,High Value
20834589,9303.29,3101.096666666667,3,Parth Madan,udantcomar@example.net,917645807273,"28/25, Pal Road, Erode-179824",Giridih,330314,2024-07-15,Inactive,8,740.07,3101.096666666667,27909.870000000003,111639.48000000001,Very High Value
20835909,1063.55,1063.55,1,Inaya Ramanathan,madhavsom@example.org,915770149400,"87/765, Kota Ganj, Saharsa 993982",Tinsukia,681334,2023-04-02,Premium,9,713.25,1063.55,1063.55,12762.599999999999,Low Value
20940403,4336.4400000000005,1445.4800000000002,3,Tanvi Kala,zayyan13@example.com,918270808381,"H.No. 537
Krishna Circle
Gurgaon 910763",Dhule,711075,2023-05-08,Premium,11,1511.1,1445.4800000000002,13009.320000000002,52037.280000000006,Medium Value
20951294,989.88,989.88,1,Sathvik Dhar,atichoudhary@example.net,918262522153,"527, Choudhury Zila
Khammam-116209",Anantapur,766714,2023-08-29,Premium,4,223.45,989.88,989.88,11878.56,Low Value
20956158,9880.18,1646.6966666666667,6,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,1646.6966666666667,59281.08,118562.16,Very High Value
21201299,9273.79,2318.4475,4,Ladli Hegde,girikprashad@example.org,910398055880,"07/818
Bhat Ganj, Bhusawal 661115",Unnao,383439,2024-05-27,New,19,1488.68,2318.4475,37095.16,111285.48000000001,Very High Value
21270783,3496.28,3496.28,1,Aarna Vig,asrivastava@example.com,916453132564,"692
Vala Road
Morena 501812",Bhavnagar,551325,2023-05-01,New,3,1508.8,3496.28,3496.28,41955.36,Medium Value
21282544,7390.42,2463.4733333333334,3,Warda Basak,lchoudhary@example.net,919755371641,"413
Kakar Road
Ujjain 345914",Jaunpur,808063,2024-08-28,Regular,16,657.98,2463.4733333333334,22171.26,88685.04000000001,Very High Value
21409946,8394.49,2798.1633333333334,3,Ayushman Agrawal,vohraurishilla@example.com,919602618984,"03/23
Loyal Circle, Guna-092311",Bhilwara,472226,2024-03-22,Inactive,2,1428.68,2798.1633333333334,25183.47,100733.88,Very High Value
21425168,6870.56,2290.1866666666665,3,Gavin Panchal,banjeetchoudhary@example.org,910575864244,"14, Salvi Nagar, Giridih 525156",Aligarh,189621,2023-08-11,New,5,1861.73,2290.1866666666665,20611.68,82446.72,High Value
21432404,424.61,424.61,1,Darika Sharaf,mpalla@example.net,919484308279,"981
Char, Morena 849491",Kalyan-Dombivli,144309,2024-02-15,Inactive,17,1482.59,424.61,424.61,5095.32,Low Value
21456226,1966.28,1966.28,1,Indrajit Mitra,yauvani00@example.net,917975415940,"342
Hans
Bathinda-978162",Adoni,626620,2023-07-21,New,18,980.16,1966.28,1966.28,23595.36,Low Value
21461764,15459.04,3864.76,4,Nandini Bassi,yahvi51@example.org,914910458334,"H.No. 05, Mohanty Street
Jamalpur 866732",Singrauli,431789,2023-04-18,Premium,15,1689.46,3864.76,61836.16,185508.48,Very High Value
21481338,5430.7,2715.35,2,Rajata Upadhyay,agatemaanav@example.org,914330661503,"H.No. 357
Subramanian Road, Mirzapur-401810",Tirunelveli,90749,2023-11-17,New,17,480.61,2715.35,10861.4,65168.399999999994,High Value
21573815,13749.06,2749.812,5,Urvashi Dalal,rajagopalmanthan@example.net,916215015040,"77
Konda Street
South Dumdum-782739",Allahabad,583410,2023-09-26,Premium,2,206.87,2749.812,68745.3,164988.72,Very High Value
21577948,11214.05,3738.0166666666655,3,Madhav Johal,venkateshchatura@example.org,911137561627,"23/934, Tata Chowk
Tiruvottiyur-121149",Ahmednagar,767957,2023-11-02,New,17,225.6,3738.0166666666655,33642.149999999994,134568.59999999995,Very High Value
21597477,7341.44,1835.36,4,Mugdha Chaudhuri,varshadate@example.net,914449713252,"H.No. 85, Johal Path, Nadiad 338564",Bhopal,801132,2023-09-21,Inactive,18,246.42,1835.36,29365.76,88097.28,Very High Value
21658322,6442.24,1288.448,5,Balhaar Balasubramanian,tandoneiravati@example.com,912216367658,"94/125, Chhabra Circle
Suryapet 010747",Maheshtala,216235,2024-07-29,Regular,5,1416.06,1288.448,32211.2,77306.88,High Value
21677923,10171.29,3390.4300000000003,3,Lipika Mukhopadhyay,masonnayar@example.net,915843023006,"045
Nath Circle, Nagpur-291495",Kakinada,247798,2023-07-18,New,17,465.55,3390.4300000000003,30513.870000000003,122055.48000000001,Very High Value
21697638,4197.09,1049.2725,4,Hredhaan Bhagat,taraksrinivas@example.net,913740109384,"H.No. 774
Rastogi Road, Bhusawal 085217",Sirsa,422943,2024-06-13,New,1,381.19,1049.2725,16788.36,50365.08,Medium Value
21701991,11648.6,1664.0857142857144,7,Wazir Hari,ydevan@example.net,914788531132,"H.No. 09, Gill Circle, Kota-464715",Allahabad,296322,2023-10-05,New,5,1114.5,1664.0857142857144,81540.2,139783.2,Very High Value
21779155,2455.38,2455.38,1,Udant Upadhyay,ranganathanoeshi@example.com,913505316095,"H.No. 048, Shenoy Road, Morbi 688880",Guntur,764470,2023-10-04,New,19,1190.95,2455.38,2455.38,29464.56,Low Value
21784094,1479.69,1479.69,1,Lakshit Rai,jagdish68@example.com,919072015729,"07/299, Shenoy Circle
Raipur 072826",Bareilly,284389,2024-05-18,Regular,17,1530.19,1479.69,1479.69,17756.28,Low Value
21786873,4093.68,2046.84,2,Balhaar Ramesh,andraidika@example.com,916298063344,"48/273
Chacko Marg
Tirupati-417143",Lucknow,297685,2024-03-07,Regular,3,1600.68,2046.84,8187.36,49124.159999999996,Medium Value
21809858,1282.15,641.075,2,Ekansh Seshadri,faqid76@example.org,915264993781,"86/52
Kade Street
Pimpri-Chinchwad 444382",Bihar Sharif,146074,2023-04-06,Inactive,9,1343.53,641.075,2564.3,15385.800000000001,Low Value
21866852,3457.76,1728.88,2,Ojas Morar,gangulymahika@example.org,916521407154,"059
Narain Marg, Mau 610611",Guwahati,428400,2023-11-14,Premium,18,1480.38,1728.88,6915.52,41493.12,Medium Value
21948041,13137.13,4379.043333333333,3,Oni Amble,devbarman@example.com,911823986985,"20/02, Magar Chowk, Jaipur 910334",Bhavnagar,541006,2024-03-21,New,13,1381.95,4379.043333333333,39411.39,157645.56,Very High Value
22020776,4992.15,4992.15,1,Manan Banerjee,zpal@example.net,912470348352,"11, Sura Chowk
Hajipur-950505",Bhiwandi,681898,2023-05-23,Regular,10,714.21,4992.15,4992.15,59905.799999999996,High Value
22036818,3873.61,1936.805,2,Yatan Yogi,sandhurishi@example.org,910180661597,"30/023
Bail
Jabalpur 182539",Hindupur,19178,2023-11-14,New,5,1732.02,1936.805,7747.219999999999,46483.32,Medium Value
22047134,6051.37,2017.1233333333328,3,Ubika Shukla,malhotrajonathan@example.org,912205703998,"00
Sahota Circle
Shivpuri 170582",Warangal,40280,2024-10-26,Inactive,20,991.94,2017.1233333333328,18154.11,72616.43999999997,High Value
22054087,5695.27,1898.4233333333332,3,Peter Buch,agour@example.org,917058067815,"45/632, Ram, Mango 377332",Miryalaguda,536699,2024-01-05,Inactive,18,1197.98,1898.4233333333332,17085.81,68343.23999999999,High Value
22076522,9534.15,2383.5375,4,Chaaya Andra,baniklila@example.org,916122081552,"11/294, Chander Zila, Ambarnath-944366",Hindupur,271246,2024-05-13,Regular,5,1670.28,2383.5375,38136.6,114409.79999999999,Very High Value
22077605,2648.55,1324.275,2,Megha Sachar,vedant45@example.com,915123179717,"51/302, Buch Chowk
Srinagar-570271",Aligarh,149394,2024-06-18,Inactive,4,825.48,1324.275,5297.1,31782.600000000002,Medium Value
22081691,8129.83,2709.943333333333,3,Yagnesh Bora,harrisonmore@example.net,917333506544,"41/94
Bora Path
Siliguri 237079",Satara,999018,2023-11-16,New,13,361.38,2709.943333333333,24389.49,97557.95999999999,Very High Value
22112867,7604.15,2534.7166666666667,3,Sanaya Chakrabarti,anay97@example.net,912480017449,"77, Gera Road
Anand 087192",Bangalore,609126,2024-08-02,Regular,6,204.58,2534.7166666666667,22812.45,91249.79999999999,Very High Value
22133362,6421.84,3210.92,2,Samesh Dixit,raaginiramanathan@example.org,918553449011,"62/795
Bhalla Chowk, Bulandshahr 310111",Anantapuram,633882,2024-08-31,Inactive,18,482.2,3210.92,12843.68,77062.08,High Value
22161071,2337.12,2337.12,1,Arunima Deol,dhruvlala@example.org,913157281420,"H.No. 579
Bala Zila
Durgapur 493585",Jalna,571163,2023-06-30,New,7,1582.43,2337.12,2337.12,28045.44,Low Value
22210238,21686.800000000003,3614.466666666667,6,Rayaan Krishna,fsuri@example.org,911178349947,"585, Mandal Zila, Nandyal 508289",Muzaffarnagar,118790,2024-06-10,New,8,351.08,3614.466666666667,130120.80000000002,260241.60000000003,Very High Value
22227829,4804.719999999999,2402.36,2,Rehaan Patla,kala29@example.com,914151762255,"238
Tiwari Chowk
Tirunelveli-454482",Bhiwani,499199,2024-09-18,New,17,1386.69,2402.36,9609.44,57656.64,High Value
22293666,5307.74,2653.87,2,Gopal Kumar,imaran02@example.net,916532818859,"H.No. 605, Raval Street, Gudivada-682740",Saharsa,447206,2023-04-09,New,2,1671.53,2653.87,10615.48,63692.88,High Value
22321208,10581.24,2645.31,4,Pratyush Bedi,praneel86@example.net,913108657015,"74/583
Kapoor Nagar
Buxar-561567",Ballia,740752,2024-10-02,Regular,18,558.66,2645.31,42324.96,126974.88,Very High Value
22358567,5499.91,2749.955,2,Zansi Chakraborty,sarthaksuri@example.org,912183034642,"05
Kara Street
Bhagalpur-060052",Faridabad,410334,2023-04-02,Inactive,8,638.86,2749.955,10999.82,65998.92,High Value
22483684,4313.96,1437.986666666667,3,Gautami Dar,vanya27@example.net,910394383371,"12/217
Doshi Marg, Nashik 384774",Kirari Suleman Nagar,70737,2024-03-05,Regular,20,719.77,1437.986666666667,12941.88,51767.52000000001,Medium Value
22524981,1333.69,1333.69,1,Samar Sengupta,ipant@example.org,913459525429,"H.No. 688, Mannan Chowk, Nizamabad 675490",South Dumdum,907188,2023-10-28,New,14,343.23,1333.69,1333.69,16004.28,Low Value
22571994,1308.05,1308.05,1,Lakshit Bassi,badamivrishti@example.net,910036404914,"24, Bail Street
Jammu-808344",Bihar Sharif,83717,2024-07-08,Regular,2,912.9,1308.05,1308.05,15696.599999999999,Low Value
22613559,2843.52,2843.52,1,Omya Johal,yogiwilliam@example.org,916462183989,"62/824
Varma Chowk, Allahabad-131566",Berhampur,776802,2023-12-21,Premium,10,736.33,2843.52,2843.52,34122.24,Medium Value
22694456,12685.68,2537.136,5,Eesha Saha,esarin@example.net,918711724468,"H.No. 78, Tiwari Ganj
Ahmednagar 908031",Nashik,66654,2024-03-20,New,6,697.9,2537.136,63428.4,152228.16,Very High Value
22738465,4049.85,1349.95,3,Gabriel Oak,advayluthra@example.com,918378521079,"42/463
Rana Street, Chennai 439851",Narasaraopet,890953,2023-07-02,Inactive,16,1903.09,1349.95,12149.55,48598.200000000004,Medium Value
22800586,6143.59,1535.8975,4,Jacob Lad,ramakrishnanchandresh@example.net,916720787687,"09, Varma
Bareilly-794732",Bijapur,339864,2024-06-12,New,10,1332.02,1535.8975,24574.36,73723.08,High Value
22822088,2962.71,2962.71,1,Baghyawati Wadhwa,atwalabhiram@example.com,910218037411,"54/01, Tandon Ganj, Kottayam-106529",Amravati,748122,2023-08-05,New,11,293.88,2962.71,2962.71,35552.520000000004,Medium Value
22846435,1543.13,1543.13,1,Jackson Shenoy,gopalkrishnamurthy@example.net,913964391284,"H.No. 61, Contractor Chowk, Meerut-839492",Tezpur,358841,2023-07-15,Inactive,12,1844.21,1543.13,1543.13,18517.56,Low Value
22851478,4111.64,2055.82,2,Vamakshi Bhardwaj,parthbarman@example.com,915320758729,"H.No. 24, Nayar Ganj, Gulbarga-261578",Varanasi,799601,2023-11-13,Regular,14,1722.19,2055.82,8223.28,49339.68000000001,Medium Value
22915611,4216.95,1405.65,3,Rishi Minhas,watikamemon@example.com,915847912085,"H.No. 66
Goyal, Noida 071135",Karaikudi,515734,2023-08-06,Regular,10,1239.42,1405.65,12650.85,50603.40000000001,Medium Value
22931642,5453.47,5453.47,1,Lajita Ghosh,fmukhopadhyay@example.net,919799952755,"H.No. 739
Dash Zila
Anantapur-112542",Ambala,346553,2024-10-03,New,18,649.19,5453.47,5453.47,65441.64,High Value
22974816,3194.98,3194.98,1,Ekantika Muni,naikyatin@example.org,913194321638,"H.No. 61, Banerjee Road, Kishanganj 372960",Bhusawal,182024,2024-01-08,Premium,1,865.72,3194.98,3194.98,38339.76,Medium Value
23081177,6540.88,3270.44,2,Harinakshi Batta,bhavanibajaj@example.net,911251297321,"82/83, Shan Circle
Chittoor-396809",Panchkula,828437,2024-06-14,New,14,969.68,3270.44,13081.76,78490.56,High Value
23098216,3823.81,3823.81,1,Ladli Chhabra,nagykashish@example.com,913306511837,"66/01, Kar Chowk, Shimla-966926",Mahbubnagar,153137,2023-11-01,New,9,1193.05,3823.81,3823.81,45885.72,Medium Value
23126356,8117.4,2705.8,3,Oliver Kaur,fmurty@example.org,910108188846,"34/473, Gaba Circle
Raiganj 302856",Bhopal,28548,2024-05-29,Inactive,7,1580.04,2705.8,24352.2,97408.8,Very High Value
23126657,6323.93,3161.965,2,Ekiya Sekhon,ochakraborty@example.org,910822554720,"00
Talwar Path
Silchar 399086",Bahraich,52603,2023-04-23,Premium,1,1034.23,3161.965,12647.86,75887.16,High Value
23286884,7145.1,3572.55,2,Vedika Kaur,okumer@example.org,914744931835,"H.No. 97
Nagar Zila, Mahbubnagar-096292",Serampore,408435,2024-03-16,Premium,4,505.94,3572.55,14290.2,85741.20000000001,Very High Value
23348269,12192.71,2438.542,5,Rudra Dutta,janya57@example.com,914824634432,"02/047
Patel Road
Dindigul 073010",Ahmednagar,398963,2024-02-28,Inactive,9,1251.82,2438.542,60963.55,146312.52,Very High Value
23380116,5871.02,1957.0066666666664,3,Neelima Mody,cvenkataraman@example.com,918163961151,"931, Karnik Chowk
Loni 350235",Jehanabad,616737,2024-05-07,New,11,606.28,1957.0066666666664,17613.059999999998,70452.23999999999,High Value
23448955,1656.08,1656.08,1,Pranit Gade,kamdarhemang@example.com,914578541592,"87/17, Gola Circle
Narasaraopet-044900",Raebareli,185824,2024-10-12,Premium,13,1201.0,1656.08,1656.08,19872.96,Low Value
23567263,2854.52,2854.52,1,Yatan Sem,hitesh51@example.net,914338654718,"12/949
Loyal Ganj
Ambattur 535978",Chinsurah,96950,2024-08-11,New,14,231.38,2854.52,2854.52,34254.24,Medium Value
23676689,5261.200000000001,1753.7333333333336,3,Jagat Dhar,jagatkota@example.net,912464612480,"56/400
Varma Chowk
Mathura 283182",Orai,822374,2023-10-03,Premium,2,654.95,1753.7333333333336,15783.600000000002,63134.40000000001,High Value
23755474,479.64,479.64,1,Jhalak Rajagopal,rajugeetika@example.org,910332709486,"H.No. 888, Ranganathan Zila, Gulbarga 969531",Jodhpur,891412,2024-09-13,Premium,9,854.81,479.64,479.64,5755.68,Low Value
