customer_id,total_revenue,calculated_aov,order_count,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,customer_aov,revenue_per_order,value_score,clv,clv_segment
24337950,5382.56,1794.186667,3,Ishwar Chakraborty,xbatta@example.com,9.10611E+11,"H.No. 118
Sathe Marg
Rajkot 400500",Haridwar,17750,26-04-2023,Inactive,20,1845.42,1794.186667,16147.68,64590.72,High Value
24357425,4825.14,2412.57,2,Wriddhish Munshi,nazaretharin@example.net,9.19236E+11,"H.No. 36, Dani Nagar, Madurai-481558",Farrukhabad,399792,17-07-2024,Inactive,6,798.18,2412.57,9650.28,57901.68,High Value
24456825,5323.44,2661.72,2,Vansha Khurana,patrickyohannan@example.com,9.19197E+11,"94, Varty Zila
Pallavaram 302373",Indore,382788,21-12-2023,Inactive,18,363.12,2661.72,10646.88,63881.28,High Value
24496983,2816.71,1408.355,2,Vasana Sen,hseshadri@example.org,9.13695E+11,"H.No. 687, Seshadri Street
Ajmer-267864",Kamarhati,185526,04-12-2023,Regular,17,1262.44,1408.355,5633.42,33800.52,Medium Value
24517523,4190.02,4190.02,1,Mohini Pillai,edyal@example.com,9.10303E+11,"669
Vala, Tiruppur-864320",Tirunelveli,786498,12-11-2023,Premium,14,361.29,4190.02,4190.02,50280.24,Medium Value
24621386,9034.34,2258.585,4,Maanav Raghavan,ramanamika@example.org,9.18194E+11,"74
Jaggi Road
Khammam-907374",Rajahmundry,607110,15-11-2023,Premium,14,344.08,2258.585,36137.36,108412.08,Very High Value
24633671,5118.96,2559.48,2,Manan Buch,vsekhon@example.net,9.1134E+11,"52
Puri Nagar
Lucknow-744371",Karnal,99625,21-09-2024,New,12,1112.03,2559.48,10237.92,61427.52,High Value
24644542,3349.96,1116.653333,3,Harish Mahajan,darajeet@example.com,9.14676E+11,"H.No. 942, Chaudhry Path
Bhatpara-381499",Tirupati,77875,17-03-2024,New,4,1252.89,1116.653333,10049.88,40199.52,Medium Value
24745800,3086.21,3086.21,1,Isaac Mutti,kantganga@example.net,9.16331E+11,"07/52
Peri Ganj
Adoni-368437",New Delhi,465288,10-01-2024,Premium,3,1657.15,3086.21,3086.21,37034.52,Medium Value
24821281,8894.45,2223.6125,4,Onveer Kanda,shenoyekavir@example.net,9.13944E+11,"462
Bal Road
Bhiwani-601105",Khora ,618702,04-06-2023,Regular,10,1004.08,2223.6125,35577.8,106733.4,Very High Value
24845814,5259.03,2629.515,2,Harshil Shukla,vedhikavora@example.net,9.14481E+11,"H.No. 189
Brahmbhatt
Shimoga 947864",Raipur,46092,31-03-2023,Regular,17,423.79,2629.515,10518.06,63108.36,High Value
24896263,3112.29,3112.29,1,Nachiket Prasad,dorafalan@example.net,9.12361E+11,"79/84
Randhawa Path
Mehsana 618412",Amroha,948603,21-06-2024,Regular,13,532.9,3112.29,3112.29,37347.48,Medium Value
24988999,665.98,665.98,1,Yashawini Goyal,suhani03@example.com,9.15023E+11,"79
Bobal, Jaunpur 969256",Raiganj,72237,12-05-2024,Regular,6,1748.52,665.98,665.98,7991.76,Low Value
25081012,6926.33,3463.165,2,Mohammed Oak,bhavanikara@example.net,9.11577E+11,"18/45
Parikh Zila, Davanagere 786763",Baranagar,218441,24-12-2023,New,1,963.43,3463.165,13852.66,83115.96,High Value
25128143,17638.83,2519.832857,7,Odika Kannan,kondaadya@example.org,9.16573E+11,"H.No. 88
Rout Circle
Udupi 443473",Mahbubnagar,251772,02-11-2024,Premium,18,1149.94,2519.832857,123471.81,211665.96,Very High Value
25221501,1990.95,995.475,2,Pratyush De,royisaac@example.org,9.1289E+11,"79/767, Thaker Marg
Mehsana 184520",Orai,179348,09-09-2023,Regular,20,1935.84,995.475,3981.9,23891.4,Low Value
25287111,2506.93,2506.93,1,Lakshmi Ratti,chakradhar10@example.com,9.13532E+11,"H.No. 501, Deshpande Street
Madurai 919253",Thane,443182,25-02-2024,Inactive,9,581.43,2506.93,2506.93,30083.16,Medium Value
25294147,3427.02,3427.02,1,Daksh Guha,rattabalveer@example.com,9.17692E+11,"H.No. 55, Mittal Street
Coimbatore-087516",Amritsar,125429,16-06-2024,New,9,1458.87,3427.02,3427.02,41124.24,Medium Value
25447967,1772.45,1772.45,1,Udyati Sani,fsaha@example.com,9.19245E+11,"H.No. 20, Handa Road, Avadi-342441",Rajkot,32438,04-09-2023,Regular,18,876.56,1772.45,1772.45,21269.4,Low Value
25526479,3732.99,3732.99,1,Mason Doctor,siyasinghal@example.net,9.12906E+11,"H.No. 45
Nadig Ganj, Ongole-168533",Hazaribagh,154794,16-03-2023,Regular,2,391.73,3732.99,3732.99,44795.88,Medium Value
25585013,7078.88,2359.626667,3,Ishita Amble,baradjanani@example.com,9.12658E+11,"24/60, Morar Nagar, Mirzapur 616969",Vasai-Virar,699030,05-05-2024,Inactive,18,840.15,2359.626667,21236.64,84946.56,Very High Value
25587553,6874.58,2291.526667,3,Nakul Venkatesh,hamsinikarpe@example.org,9.1911E+11,"H.No. 136
Jani Road, Bhimavaram-112584",Imphal,369946,24-09-2023,Regular,12,689.82,2291.526667,20623.74,82494.96,High Value
25595836,6099.8,3049.9,2,Sathvik Prabhakar,vihaan96@example.net,9.16602E+11,"71/414
Vaidya Marg, Kumbakonam 076787",Orai,103518,22-10-2023,New,18,314.17,3049.9,12199.6,73197.6,High Value
25641500,6899.14,2299.713333,3,Harshil Vaidya,michaelthakur@example.org,9.10023E+11,"H.No. 76, Kamdar Street
Nizamabad 170922",Sultan Pur Majra,580141,20-10-2024,Premium,18,241.19,2299.713333,20697.42,82789.68,High Value
25659794,5747.38,5747.38,1,Rajeshri Radhakrishnan,ganga35@example.org,9.11384E+11,"H.No. 973
Tara Street
Jorhat 869913",Buxar,619160,25-05-2023,Inactive,11,1192.81,5747.38,5747.38,68968.56,High Value
25665997,1306.86,1306.86,1,Barkha Sodhi,esom@example.net,9.11226E+11,"H.No. 810, Sarkar Chowk, Rajahmundry 931307",Muzaffarnagar,684302,21-08-2024,Regular,3,1188.16,1306.86,1306.86,15682.32,Low Value
25706121,6652.39,3326.195,2,Baghyawati Toor,thomas08@example.com,9.18494E+11,"127
Korpal Street, Kakinada 138460",Srinagar,466303,03-03-2024,Premium,12,1453.68,3326.195,13304.78,79828.68,High Value
25713335,5168.85,2584.425,2,Ojas Sridhar,nbhatnagar@example.org,9.12511E+11,"H.No. 33, Gole Marg, Hubli–Dharwad-959877",Chennai,855454,10-02-2024,New,16,1362.71,2584.425,10337.7,62026.2,High Value
25722990,10617.95,2654.4875,4,Nidra Radhakrishnan,yauvani33@example.net,9.11412E+11,"236
Zacharia Path, Agartala-384748",Pallavaram,344843,13-03-2024,Regular,16,1409.6,2654.4875,42471.8,127415.4,Very High Value
25770577,4014.27,1338.09,3,Janya Chhabra,sachdevabdul@example.net,9.19768E+11,"546
Sampath Circle, Kurnool 566625",Jaipur,799444,17-07-2023,Regular,17,1095.13,1338.09,12042.81,48171.24,Medium Value
25795941,1983.84,1983.84,1,Urishilla Dhillon,ryanbath@example.com,9.12108E+11,"04, Barman Street, Bhind 281577",Bhalswa Jahangir Pur,311683,14-04-2024,Regular,10,765.4,1983.84,1983.84,23806.08,Low Value
25829710,7225.93,1806.4825,4,Saumya Chhabra,gangaverma@example.com,9.16274E+11,"H.No. 13
Sidhu Road, Gorakhpur-295747",Faridabad,289481,21-01-2024,New,4,1894.32,1806.4825,28903.72,86711.16,Very High Value
25850478,874.78,874.78,1,Jeevika Taneja,barkha46@example.net,9.15246E+11,"H.No. 65
Balakrishnan Nagar
Ambarnath-424723",Danapur,112691,05-04-2024,Inactive,2,679.32,874.78,874.78,10497.36,Low Value
25915909,1445.95,1445.95,1,Gaurangi Singh,wallavasudha@example.com,9.19054E+11,"H.No. 903, Nagi Circle
Raipur-607118",Bhimavaram,638420,18-01-2024,New,18,1155.71,1445.95,1445.95,17351.4,Low Value
25977417,7268.14,3634.07,2,Lohit Sengupta,agarwalamol@example.net,9.17398E+11,"H.No. 985, Sarma Road, Raebareli 726376",Berhampore,363245,13-04-2024,Inactive,11,399.59,3634.07,14536.28,87217.68,Very High Value
26040510,6677.18,2225.726667,3,Jasmit Barad,jeetnazareth@example.com,9.12644E+11,"542
Babu Circle, Berhampur 003256",Kadapa,393692,03-10-2023,Premium,5,507.99,2225.726667,20031.54,80126.16,High Value
26199489,1723.6,861.8,2,Aarna Gola,hemang36@example.org,9.15849E+11,"28/92
Banerjee Zila
Singrauli-249881",Serampore,555849,15-07-2024,Inactive,11,479.65,861.8,3447.2,20683.2,Low Value
26227445,2108.47,2108.47,1,Krishna Warrior,ishakara@example.com,9.13316E+11,"H.No. 406
Batta Circle, Bikaner-296769",Ghaziabad,632750,07-09-2024,Regular,1,1030.06,2108.47,2108.47,25301.64,Low Value
26245432,5771,2885.5,2,Darika Konda,tanklekha@example.com,9.12093E+11,"830
Saran Path, Dindigul-325356",Tirupati,459997,11-01-2024,Inactive,17,719.09,2885.5,11542,69252,High Value
26250082,1905.92,1905.92,1,Om Bora,hegdenitara@example.net,9.18834E+11,"H.No. 24
Sani Ganj
Burhanpur-998507",Arrah,557458,24-10-2024,New,1,796.49,1905.92,1905.92,22871.04,Low Value
26285589,18912.97,2701.852857,7,Bakhshi De,reyanshbarad@example.net,9.14949E+11,"62/286, Rege Chowk, Bhalswa Jahangir Pur-017260",Yamunanagar,962533,29-10-2024,New,15,535.12,2701.852857,132390.79,226955.64,Very High Value
26303194,6050.3,1512.575,4,Janaki Parsa,bhargavanachiket@example.org,9.11394E+11,"49
Varghese Road, Raichur-972279",Pali,544786,29-04-2023,Premium,18,1045.94,1512.575,24201.2,72603.6,High Value
26364643,5692.84,5692.84,1,Zehaan Keer,riya25@example.com,9.19889E+11,"88
Bhandari Path, Raurkela Industrial Township 646085",Morena,6749,22-08-2024,Inactive,9,1086.68,5692.84,5692.84,68314.08,High Value
26412689,2147.13,2147.13,1,Yadavi Rastogi,hemanimander@example.net,9.15933E+11,"H.No. 486, Chaudhary Road
Gangtok-942061",Bahraich,693005,13-06-2024,Regular,1,1700.46,2147.13,2147.13,25765.56,Low Value
26432512,1825.16,1825.16,1,Warhi Iyer,petergrewal@example.net,9.18533E+11,"H.No. 206
Varty Zila
South Dumdum 988271",Khora ,53631,17-12-2023,New,18,1092.52,1825.16,1825.16,21901.92,Low Value
26521850,1095.46,547.73,2,Yatin Varma,shahadvika@example.com,9.10664E+11,"29, Kothari Circle, Phusro-901162",Kishanganj,263131,10-06-2023,New,10,215.87,547.73,2190.92,13145.52,Low Value
26592009,2475.69,2475.69,1,Michael Dhingra,mdasgupta@example.org,9.18994E+11,"H.No. 28, Vasa Road
Nagpur 397247",Adoni,16283,02-11-2023,Premium,14,317.83,2475.69,2475.69,29708.28,Low Value
26716400,3399.06,1699.53,2,Yamini Dey,neelima32@example.com,9.1697E+11,"95/118, Datta Circle
Farrukhabad-619262",Morena,89227,12-07-2023,Premium,19,1179.28,1699.53,6798.12,40788.72,Medium Value
26752630,4225.36,1408.453333,3,Nakul Gade,samuel16@example.net,9.14584E+11,"40/280, Balakrishnan Path, Bongaigaon 601425",Delhi,313960,25-09-2024,Inactive,5,1340.67,1408.453333,12676.08,50704.32,Medium Value
26805477,1520.7,1520.7,1,Xavier Hans,doctoraradhana@example.org,9.12459E+11,"H.No. 02, Deep Ganj
Firozabad 664104",Sambhal,593073,28-05-2024,New,18,1148.4,1520.7,1520.7,18248.4,Low Value
26844216,9848.35,1969.67,5,Yochana Babu,sibalmaya@example.com,9.17007E+11,"H.No. 593
Mangat Street
Nagpur-588651",Pali,245058,07-06-2024,Premium,16,927.07,1969.67,49241.75,118180.2,Very High Value
26863280,4399.02,2199.51,2,Aryan Dewan,balveer31@example.org,9.16786E+11,"54/51, Bora Circle
Ramagundam-730584",Rajkot,80555,25-11-2023,Inactive,8,301.34,2199.51,8798.04,52788.24,Medium Value
26903313,4787.48,2393.74,2,Chandresh Sandal,chandreshyohannan@example.org,9.18586E+11,"H.No. 834, Mistry Circle, Jalna 276281",Bhimavaram,460961,25-04-2023,Regular,1,284,2393.74,9574.96,57449.76,High Value
26912171,3668.87,1834.435,2,Jagat Banerjee,sudikshabhatt@example.com,9.10057E+11,"66/690
Gala Zila
Motihari 873668",Rampur,426824,21-06-2024,New,2,386.54,1834.435,7337.74,44026.44,Medium Value
26935187,7962.41,3981.205,2,Tanveer Yogi,jananikapoor@example.net,9.13045E+11,"51/88
Tandon Circle
Tiruvottiyur 882576",Chandrapur,741984,03-11-2023,Premium,9,919.12,3981.205,15924.82,95548.92,Very High Value
26936578,1204.48,1204.48,1,Lavanya Bawa,riya23@example.net,9.17016E+11,"H.No. 59
Amble
Pali 954401",Maheshtala,200144,05-04-2024,Regular,5,1610.07,1204.48,1204.48,14453.76,Low Value
27049432,4558.05,2279.025,2,Mitali Shankar,sahotaudarsh@example.net,9.1733E+11,"91/62
Chandra, Ambala-225973",Nagaon,68240,08-07-2023,Premium,1,1866.16,2279.025,9116.1,54696.6,High Value
27304727,3090.23,3090.23,1,Farhan Patel,daveekavir@example.com,9.12172E+11,"51/41
Arora Path, Gopalpur 325615",Tiruvottiyur,372198,26-03-2024,Regular,8,1675.04,3090.23,3090.23,37082.76,Medium Value
27304827,6570.71,2190.236667,3,Arjun Bhardwaj,jason04@example.org,9.12458E+11,"H.No. 452
Bobal Path, Medininagar-979279",Coimbatore,986968,01-06-2024,Premium,9,1736.28,2190.236667,19712.13,78848.52,High Value
27336589,5092.16,1697.386667,3,Bishakha Bhargava,siyathakur@example.org,9.16633E+11,"41/83, Walia Path, Pune 923796",Ghaziabad,702025,28-12-2023,New,11,678.05,1697.386667,15276.48,61105.92,High Value
27381533,4712.89,4712.89,1,Zayan Guha,bahriforum@example.net,9.16631E+11,"64/71, D’Alia Circle
Kochi 188675",Rampur,831630,06-08-2023,Premium,9,1414.83,4712.89,4712.89,56554.68,High Value
27416314,230.58,230.58,1,Anika Hari,garima95@example.org,9.12296E+11,"91, Ramanathan Nagar, Bhatpara-172778",Kanpur,803498,02-03-2024,Inactive,3,820.6,230.58,230.58,2766.96,Low Value
27504517,2869.33,956.4433333,3,Rayaan Gupta,tailorsimon@example.org,9.18679E+11,"77, Mital Path
Rajahmundry 334280",Bardhaman,833561,30-06-2023,New,18,1175.7,956.4433333,8607.99,34431.96,Medium Value
27513158,6952.04,2317.346667,3,Dev Taneja,unadig@example.net,9.12759E+11,"H.No. 764, Padmanabhan Chowk
Sirsa 804300",Aizawl,769023,05-03-2024,New,7,1387.81,2317.346667,20856.12,83424.48,Very High Value
27604184,11059.84,2211.968,5,Tripti Nadig,tmaster@example.com,9.18533E+11,"04/18
Maharaj Zila
Pudukkottai 529324",Nandyal,279361,06-10-2023,New,9,1108.86,2211.968,55299.2,132718.08,Very High Value
27620326,4366.78,2183.39,2,Chasmum Sahni,grovercharan@example.com,9.13953E+11,"H.No. 789
Dave Street
Dhule-392337",Tezpur,129682,17-07-2024,Regular,1,1126.02,2183.39,8733.56,52401.36,Medium Value
27692428,2021.8,1010.9,2,Warjas Tara,akshaydeshmukh@example.com,9.12463E+11,"859, Kumar Nagar, Chittoor-489508",Chennai,691326,29-05-2024,Regular,11,1889.95,1010.9,4043.6,24261.6,Low Value
27694927,1751.84,1751.84,1,Vedant Chandra,bhavikadara@example.org,9.10304E+11,"H.No. 46
Oak Path, Dewas 419841",Nagpur,711139,11-06-2024,Premium,8,267.32,1751.84,1751.84,21022.08,Low Value
27698051,6764.75,1691.1875,4,Mitesh Savant,indalimane@example.net,9.14959E+11,"H.No. 391
Batra Street
Nangloi Jat 215269",Gandhinagar,229507,30-07-2023,Premium,19,978.81,1691.1875,27059,81177,High Value
27709218,6364.07,1591.0175,4,Ryan Dhingra,rthaman@example.org,9.17199E+11,"H.No. 69, Kadakia Chowk
Bilaspur-453013",Dindigul,36144,26-04-2024,Regular,18,1872.09,1591.0175,25456.28,76368.84,High Value
27727819,4296.22,2148.11,2,Lavanya Bhasin,vidhidixit@example.org,9.10017E+11,"69, Mohanty Nagar
Bhopal-712953",Nagercoil,165069,28-10-2023,Inactive,8,1175.48,2148.11,8592.44,51554.64,Medium Value
27746432,3642.25,3642.25,1,Eesha Rajagopal,solankiekaraj@example.net,9.19525E+11,"H.No. 79, Dave Path
Sultan Pur Majra-296590",Bangalore,836547,29-07-2023,Inactive,10,1261.35,3642.25,3642.25,43707,Medium Value
27824078,1305.23,1305.23,1,Caleb Ramakrishnan,duaeshana@example.com,9.13638E+11,"H.No. 454
Wali Path
Rourkela-757587",Jalna,664273,15-09-2024,Inactive,12,972.71,1305.23,1305.23,15662.76,Low Value
27878182,5142.4,2571.2,2,Qabil Lata,aarnav41@example.com,9.10674E+11,"76/44, Lata
Jhansi-232629",Thoothukudi,474639,30-03-2023,Inactive,1,1023.51,2571.2,10284.8,61708.8,High Value
27955158,3434.25,3434.25,1,Abeer Kamdar,aaggarwal@example.net,9.17947E+11,"H.No. 535, Nair Path
Kurnool 247765",Shivpuri,950386,16-03-2024,New,13,1659.73,3434.25,3434.25,41211,Medium Value
27971619,6366.39,3183.195,2,Wriddhish Anne,jbhalla@example.org,9.14196E+11,"19/372, Batra Nagar
Jodhpur-951616",Mirzapur,466962,11-10-2023,New,3,1691.32,3183.195,12732.78,76396.68,High Value
28111842,7162.39,3581.195,2,Charles Kannan,amrita30@example.org,9.15274E+11,"55
Setty Ganj
Bijapur-974804",Tirunelveli,734693,09-09-2024,Premium,8,1892.45,3581.195,14324.78,85948.68,Very High Value
28173165,2037.05,2037.05,1,Gayathri Padmanabhan,william12@example.net,9.1108E+11,"H.No. 578, Sharma Path, Jhansi 265422",Srikakulam,743644,09-08-2023,Inactive,15,545.71,2037.05,2037.05,24444.6,Low Value
28205701,2434.17,1217.085,2,Vedika D’Alia,dhillonthomas@example.com,9.12668E+11,"76/920
Reddy Ganj, Motihari-005549",Panvel,289627,25-10-2024,Inactive,10,1286.02,1217.085,4868.34,29210.04,Low Value
28221067,338.14,338.14,1,Ekansh Tandon,isen@example.org,9.11488E+11,"534, Dugar Zila, Muzaffarpur 425279",Agra,119724,21-10-2024,Regular,6,998.95,338.14,338.14,4057.68,Low Value
28277304,1350.28,1350.28,1,Chaitanya Mann,hemalall@example.com,9.15423E+11,"18/80, Lad, Bhalswa Jahangir Pur 775594",Haridwar,159776,14-02-2024,Inactive,14,1681.58,1350.28,1350.28,16203.36,Low Value
28280172,2583.14,2583.14,1,Gaurang Dutta,johalekbal@example.org,9.17415E+11,"H.No. 92
Chhabra Nagar
Bhopal 631149",Amravati,711598,19-06-2023,Premium,14,968.95,2583.14,2583.14,30997.68,Medium Value
28286754,5470.2,1823.4,3,Bina Setty,nandini67@example.org,9.12983E+11,"H.No. 864, Subramanian Ganj, Dibrugarh-834044",Singrauli,463264,18-03-2024,Regular,16,1337.18,1823.4,16410.6,65642.4,High Value
28289030,2429.09,2429.09,1,Sarthak Parmar,cgulati@example.net,9.14141E+11,"37
Ganesan Marg
Nangloi Jat-417273",Dehri,383972,11-10-2024,Regular,11,1739.54,2429.09,2429.09,29149.08,Low Value
28350645,824.99,412.495,2,Alka Srinivasan,xtalwar@example.org,9.17083E+11,"623, Bassi Chowk, Patiala-864851",Ratlam,360999,12-01-2024,Inactive,9,553,412.495,1649.98,9899.88,Low Value
28394354,5612.74,1870.913333,3,Yatin Mohanty,nathaniel49@example.net,9.16199E+11,"06/380, Mitra Circle
Jorhat 587416",Kumbakonam,269616,31-03-2024,Regular,19,1546.13,1870.913333,16838.22,67352.88,High Value
28413467,4414.19,4414.19,1,Leena Mane,kandachakradhar@example.org,9.10988E+11,"45
Saini, Kumbakonam-396116",Kolhapur,541139,24-07-2024,New,16,1451.81,4414.19,4414.19,52970.28,Medium Value
28428852,6195.82,2065.273333,3,Libni Dada,pranit07@example.net,9.16087E+11,"04/861, Kaul Chowk
Sikar-365292",Mira-Bhayandar,367282,11-04-2023,Inactive,7,872.25,2065.273333,18587.46,74349.84,High Value
28458746,3305.43,1652.715,2,Dalaja Borde,murtybhavani@example.net,9.13737E+11,"H.No. 069, Sachar Chowk
Munger 082064",Bulandshahr,97442,14-09-2023,New,12,1998.49,1652.715,6610.86,39665.16,Medium Value
28499191,1414.01,707.005,2,Amara Patel,duaakshay@example.com,9.1755E+11,"98, Sen Ganj
Secunderabad-632862",Thoothukudi,190084,24-07-2023,Premium,11,1018.2,707.005,2828.02,16968.12,Low Value
28603182,5799.52,2899.76,2,Karan Narayan,zaid12@example.net,9.15668E+11,"470
Ravi Ganj, Ulhasnagar-033422",South Dumdum,663469,02-08-2024,New,11,490.13,2899.76,11599.04,69594.24,High Value
28663279,13861.88,2772.376,5,Sai Bhatia,xchoudhry@example.org,9.12902E+11,"14/344
Malhotra Road, Ahmedabad-019006",Jamnagar,321770,30-03-2023,Premium,6,1539.15,2772.376,69309.4,166342.56,Very High Value
28876580,2465.17,2465.17,1,Udant Doshi,pradhanzayyan@example.org,9.15301E+11,"H.No. 62, Singh Nagar, Srikakulam 903827",North Dumdum,638995,18-12-2023,Inactive,15,476.34,2465.17,2465.17,29582.04,Low Value
28991365,5679.21,2839.605,2,Avi Menon,rachitapandey@example.com,9.17704E+11,"04/26
Narain Street, Meerut-759858",Jamnagar,449419,20-03-2024,New,20,459.1,2839.605,11358.42,68150.52,High Value
28995786,4780.65,1593.55,3,Vanya Swamy,chamansami@example.org,9.12326E+11,"26
Pandey Road, Gandhidham 757066",Bardhaman,985614,02-10-2024,Inactive,20,1706.11,1593.55,14341.95,57367.8,High Value
29095552,8016.13,2004.0325,4,Gunbir Vala,sathvikbala@example.com,9.11939E+11,"49/46
Mangal
Morena-353261",Amritsar,893254,19-04-2023,Inactive,17,1617.63,2004.0325,32064.52,96193.56,Very High Value
29265216,878.07,878.07,1,Samuel Buch,ethankala@example.com,9.19408E+11,"05
Wable Nagar, Varanasi-387829",Bidar,638496,22-04-2024,New,3,609.49,878.07,878.07,10536.84,Low Value
29272253,6229.9,1557.475,4,Brijesh Nadkarni,gaurangigarg@example.com,9.15987E+11,"52
Subramaniam Road, Ozhukarai-599981",Kolhapur,373917,19-09-2024,New,18,1282.7,1557.475,24919.6,74758.8,High Value
29324437,13058.41,3264.6025,4,Radhika Bains,nram@example.org,9.18869E+11,"830
Nagar Zila, Buxar 534238",Nanded,869550,19-08-2024,Premium,11,1915.27,3264.6025,52233.64,156700.92,Very High Value
29361038,3876.32,3876.32,1,Idika Gade,oscarchaudhari@example.com,9.13433E+11,"09/56
Palla Street, Bhatpara-222615",Aurangabad,160138,14-08-2023,New,19,282,3876.32,3876.32,46515.84,Medium Value
29415527,4939.93,1646.643333,3,Abha Behl,yastidin@example.net,9.15502E+11,"13/08
Toor Circle
Dindigul-600955",Pudukkottai,675974,22-04-2024,Regular,11,498.21,1646.643333,14819.79,59279.16,High Value
29431960,169.88,169.88,1,Jagdish Manda,hredhaan09@example.org,9.14683E+11,"954
Misra Marg
Dhule 966285",Etawah,741828,09-02-2024,Premium,5,1602.35,169.88,169.88,2038.56,Low Value
29451600,10620.76,2655.19,4,Max Shankar,bchoudhry@example.com,9.19631E+11,"H.No. 89, Babu Zila, Bangalore 287095",Amritsar,191584,15-04-2023,New,5,1882.69,2655.19,42483.04,127449.12,Very High Value
29525287,5331.55,1777.183333,3,Theodore Dhar,sachidutt@example.net,9.13788E+11,"H.No. 736, Brar Street
Darbhanga-292274",Bhimavaram,891343,16-11-2023,Premium,15,1976.98,1777.183333,15994.65,63978.6,High Value
29562072,8997.82,2249.455,4,Edhitha Ranganathan,yashawini55@example.net,9.14683E+11,"09, Soman Marg, Guna 345092",Hindupur,976259,10-08-2023,New,10,1449,2249.455,35991.28,107973.84,Very High Value
29562254,6564.61,1641.1525,4,Devansh Murty,niteshdeshpande@example.com,9.10289E+11,"07/32
Ghosh Street, Nagercoil 485520",Jaunpur,853545,19-07-2023,Inactive,19,1290.14,1641.1525,26258.44,78775.32,High Value
29584848,10291.47,2572.8675,4,Lucky Chada,devganesan@example.org,9.11155E+11,"H.No. 95
Iyengar Circle
Dhule-728048",Dehri,469757,03-10-2024,Premium,11,1212.04,2572.8675,41165.88,123497.64,Very High Value
29600229,3493.45,3493.45,1,Tamanna Borde,hyadav@example.net,9.11807E+11,"24/53, Sachdev Road
Visakhapatnam-358363",Gulbarga,402619,14-01-2024,Inactive,18,1491.65,3493.45,3493.45,41921.4,Medium Value
29653387,8533.94,2844.646667,3,Aradhana Rout,fitannadig@example.net,9.19576E+11,"H.No. 02
Dutt Road
Davanagere-916145",Malda,599799,26-04-2024,New,12,519.73,2844.646667,25601.82,102407.28,Very High Value
29664214,764.69,764.69,1,Vrishti Chopra,csankaran@example.com,9.13753E+11,"57, Gala Circle, Bhavnagar-180888",Chennai,979766,08-01-2024,Regular,13,553.65,764.69,764.69,9176.28,Low Value
29689766,4924.72,1231.18,4,Pallavi Kala,madhav18@example.org,9.10805E+11,"H.No. 983
Setty Path, Mira-Bhayandar 331770",Tenali,243885,20-03-2023,New,14,967.01,1231.18,19698.88,59096.64,High Value
29858395,2455.82,2455.82,1,Patrick Rout,aayushpal@example.net,9.15524E+11,"354, Bali Street
Pondicherry-996500",Hospet,511481,03-09-2024,Inactive,16,442.16,2455.82,2455.82,29469.84,Low Value
29902416,4251.36,1417.12,3,Falak Choudhry,gautampandit@example.org,9.19003E+11,"08/63
Bhatt Path
Khammam-521999",Tenali,401415,17-07-2023,Inactive,18,1010.11,1417.12,12754.08,51016.32,Medium Value
29941225,559.88,559.88,1,Oviya Bhandari,luke76@example.net,9.12281E+11,"25, Bava Circle, Rajahmundry-530281",Chapra,556077,25-06-2024,Premium,3,689.11,559.88,559.88,6718.56,Low Value
29973346,13027.52,2605.504,5,Pranit Sane,panchaljasmit@example.com,9.12794E+11,"503
Memon Nagar, Jehanabad-859439",Sambhal,521032,02-02-2024,Premium,1,1786.85,2605.504,65137.6,156330.24,Very High Value
30029998,3973.9,3973.9,1,Ishwar Edwin,khuranaanusha@example.net,9.15415E+11,"95/10, Chada, Pimpri-Chinchwad-575371",Hazaribagh,654240,01-09-2024,New,9,863.3,3973.9,3973.9,47686.8,Medium Value
30042971,4621.13,2310.565,2,Garima Morar,ubikaoak@example.com,9.14913E+11,"H.No. 786
Sarin Marg, Sasaram 292673",Rewa,416519,12-10-2024,Regular,8,863.9,2310.565,9242.26,55453.56,High Value
30065862,7183.56,2394.52,3,Urishilla Hegde,ydeo@example.org,9.104E+11,"H.No. 330
Rana Path, Sagar 712033",Allahabad,911359,02-09-2024,Regular,13,749.95,2394.52,21550.68,86202.72,Very High Value
30188374,6233.38,1558.345,4,Naveen Chakrabarti,manbir37@example.org,9.104E+11,"01, Ramakrishnan Ganj, Bhavnagar-851185",Haldia,400684,28-03-2024,New,15,915.53,1558.345,24933.52,74800.56,High Value
30192942,12114.24,4038.08,3,Darika Raj,indalisunder@example.net,9.12818E+11,"45
Shroff Zila, Bhiwani 555758",Jodhpur,907183,04-02-2024,Premium,8,1400.72,4038.08,36342.72,145370.88,Very High Value
30265929,1887.26,1887.26,1,Nandini Brahmbhatt,dixitganga@example.org,9.17876E+11,"32/39
Natt Ganj
Thrissur-034713",Nizamabad,844891,04-08-2024,Premium,15,1388.33,1887.26,1887.26,22647.12,Low Value
30285217,5778.19,1926.063333,3,Isha Sahni,upalla@example.net,9.12925E+11,"27, Rajan Street
Buxar-287946",Parbhani,275327,23-09-2023,Premium,11,334.01,1926.063333,17334.57,69338.28,High Value
30317733,8935.9,1787.18,5,Janani Sawhney,amritaoommen@example.com,9.12692E+11,"H.No. 27, Kara Road, Ranchi-263406",Durgapur,98666,28-06-2024,Inactive,12,569.16,1787.18,44679.5,107230.8,Very High Value
